lon,lat,address
-84.6297221,33.8662259,"2667 powder springs rd sw #117marietta, marietta, ga 30064, usa"
-82.2689348,27.922553,"1005 lithia pinecrest rd, brandon, fl 33511, usa"
-87.6999024,41.5564576,"3401 183rd st, hazel crest, il 60429, usa"
-94.2013645,36.3353763,"se walton blvd, bentonville, ar 72712, usa"
-157.8456905,21.3023217,"1075 s beretania st, honolulu, hi 96814, usa"
-106.5715126,35.3159518,"1021 venada plaza dr, bernalillo, nm 87004, usa"
-81.31552119999999,28.2499396,"4257 13th st #192saint, st cloud, fl 34769, usa"
-88.9415719,38.3055635,"920 s 42nd st, mt vernon, il 62864, usa"
-84.0826757,36.9648934,"us-25e scenic, corbin, ky, usa"
-121.9681613,47.8635167,"14751 chain lake rd, monroe, wa 98272, usa"
-122.1437732,38.2162629,"5081 business center drive suite 102 green valley, shopping center, fairfield, ca 94534, usa"
-121.9350006,37.7052298,"7232 regional st, dublin, ca 94568, usa"
-81.38032489999999,40.7913771,"408 9th st sw, canton, oh 44707, usa"
-85.8880367,42.2181235,"309 e michigan ave, paw paw, mi 49079, usa"
-82.4503105,34.8923835,"412 sulphur springs rd, greenville, sc 29617, usa"
-118.2484594,34.1152484,"3150 n san fernando rd, los angeles, ca 90065, usa"
-80.9341834,35.0068034,"510 tom hall st, fort mill, sc 29715, usa"
-73.63787889999999,45.5022979,"plaza, 6700 chemin de la côte-des-neiges #300, montréal, qc h3s 2b2, canada"
-80.54723059999999,40.4104083,"306 penco rd, weirton, wv 26062, usa"
-96.41301140000002,42.4513596,"3900 dakota ave, south sioux city, ne 68776, usa"
-104.7407214,38.7450773,"6725 camden blvd, fountain, co 80817, usa"
-90.665965,42.0672103,"220 s main st, maquoketa, ia 52060, usa"
-92.08952409999999,30.15416879999999,"6699 johnston st suite b, lafayette, la 70503, usa"
-121.1911941,38.6988475,"9580 oak ave pkwy, folsom, ca 95630, usa"
-83.0688552,40.2743031,"1135 columbus pike, delaware, oh 43015, usa"
-81.91588139999999,40.5419669,"1098 glen dr, millersburg, oh 44654, usa"
-123.3698727,43.2368583,"2455 nw stewart pkwy, roseburg, or 97471, usa"
-86.63756959999999,30.4508443,"913 beal pkwy nw, fort walton beach, fl 32547, usa"
-90.00578639999999,34.99169000000001,"925 stateline rd w, southaven, ms 38671, usa"
-79.8754438,36.0261059,"3739 high point rd, greensboro, nc 27407, usa"
-81.65791420000001,36.20166950000001,"237 boone heights dr store 237, boone, nc 28607, usa"
-78.0419671,40.4923732,"6725 towne center blvd, huntingdon, pa 16652, usa"
-110.8260804,32.2210661,"e broadway blvd, tucson, az 85710, usa"
-95.3840391,29.7052414,"2428 holcombe blvd, houston, tx 77021, usa"
-82.7557649,27.8943583,"ulmerton rd, largo, fl 33771, usa"
-82.66231599999999,27.7484034,"22nd ave s, st. petersburg, fl 33712, usa"
-88.8401787,41.3771352,"501 w stevenson rd, ottawa, il 61350, usa"
-119.2032683,46.2188094,"815 n kellogg st suite a, kennewick, wa 99336, usa"
-98.49113039999999,29.6432235,"19903 stone oak pkwy ste 203, san antonio, tx 78258, usa"
-78.4970244,38.0008092,"34 mill creek dr, charlottesville, va 22902, usa"
-82.1990168,42.403158,"255 grand ave w, chatham, on n7l 1c3, canada"
-79.2901851,33.3755613,"1520 highmarket st, georgetown, sc 29440, usa"
-88.2600861,40.1370048,"912 w anthony dr, champaign, il 61821, usa"
-89.38659,43.07165,"306 w main st, madison, wi 53703, usa"
-92.3435275,34.7107319,"s university ave, little rock, ar 72204, usa"
-86.00155280000001,39.973002,"12727 parkside dr, fishers, in 46038, usa"
-84.24327339999999,30.4288584,"2309 apalachee pkwy, tallahassee, fl 32301, usa"
-94.74795979999999,31.3369459,"301 hill st, lufkin, tx 75904, usa"
-93.1113312,41.3296887,"1210 n lincoln st, knoxville, ia 50138, usa"
-91.51806359999999,39.795677,"504 e ross st, palmyra, mo 63461, usa"
-86.95235149999999,36.0772618,"7663 us-70s, nashville, tn 37221, usa"
-73.3041969,41.1376611,"1700 post rd e, westport, ct 06880, usa"
-120.6701826,35.2659515,"15 higuera st, san luis obispo, ca 93401, usa"
-92.0125607,30.1870021,"2000 w pinhook rd, lafayette, la 70508, usa"
-89.02579980000002,42.2639156,"4618 e state st, rockford, il 61108, usa"
-81.8370257,41.2992294,"16160 pearl rd, strongsville, oh 44136, usa"
-87.9664308,41.9064852,"675 w north ave, elmhurst, il 60126, usa"
-97.81967189999999,30.5055244,"75 brushy creek rd, cedar park, tx 78613, usa"
-73.8614553,45.48465179999999,"14891 boul de pierrefonds, pierrefonds, qc h9h 4m5, canada"
-116.5986233,43.6024492,"caldwell blvd, nampa, id 83651, usa"
-79.938726,36.748937,"5833 virginia ave, bassett, va 24055, usa"
-70.8701308,42.8914652,"21 chevy chase rd, seabrook, nh 03874, usa"
-81.27175679999999,36.9025719,"576 n main st, rural retreat, va 24368, usa"
-72.8701019,41.3214688,"472 foxon blvd, new haven, ct 06513, usa"
-95.9236854,36.0473234,"8028 s yale ave, tulsa, ok 74136, usa"
