lon,lat,address
-84.2918658,33.2454649,"1520 ga-16, griffin, ga 30224, usa"
-111.6319956,33.2530367,"21437 s ellsworth rd, queen creek, az 85142, usa"
-95.9037036,36.0621908,"6933 s sheridan rd, tulsa, ok 74133, usa"
-110.9956618,32.3653716,"n la cañada dr, oro valley, az 85737, usa"
-92.2339725,38.5797612,"s ten mile dr, jefferson city, mo 65109, usa"
-85.498565,44.7726665,"3922 m-72, williamsburg, mi 49690, usa"
-80.2229578,26.6524237,"1925 birkdale dr, west palm beach, fl 33414, usa"
-74.0029218,40.751033,"520 w 28th st, new york, ny 10001, usa"
-96.10509499999999,36.1387868,"202 jefferson st, sand springs, ok 74063, usa"
-92.0669889,30.2007407,"3840 w congress st, lafayette, la 70506, usa"
-118.2484594,34.1152484,"3150 n san fernando rd, los angeles, ca 90065, usa"
-118.6018871,34.1994957,"7107 owensmouth ave, canoga park, ca 91303, usa"
-84.0002851,35.9921051,"5412 pleasant ridge rd, knoxville, tn 37912, usa"
-77.4078341,43.064721,"7450 pittsford palmyra rd, fairport, ny 14450, usa"
-80.1970523,26.6911298,"9920 belvedere rd, royal palm beach, fl 33411, usa"
-78.8714183,35.74518339999999,"1150 w williams st, apex, nc 27502, usa"
-84.1785432,40.56588,"1240 bellefontaine st, wapakoneta, oh 45895, usa"
-79.84656799999999,43.2127686,"1050 upper gage ave, hamilton, on l8v 5b7, canada"
-82.6370084,36.550812,"4528 w stone dr, kingsport, tn 37660, usa"
-85.70472749999999,41.1918006,"521 s 1st st, pierceton, in 46562, usa"
-81.7566537,26.1191967,"3855 tamiami trail e, naples, fl 34112, usa"
-83.7256309,41.5001624,"741 michigan ave, waterville, oh 43566, usa"
-86.0594134,39.9083034,"6302 e 82nd st #100indianapolis, indianapolis, in 46250, usa"
-77.7217797,39.71346399999999,"14515 pennsylvania ave, hagerstown, md 21742, usa"
-112.2712807,33.4192475,"2933 s 99th ave, tolleson, az 85353, usa"
NA,NA,NA
-118.3743883,34.0757805,"8430 beverly blvd, los angeles, ca 90048, usa"
-85.6555643,44.6761993,"853 us-31, traverse city, mi 49685, usa"
-83.98102519999999,35.7629199,"145 n calderwood st, alcoa, tn 37701, usa"
-121.6529802,36.7027723,"1325 n main st, salinas, ca 93906, usa"
-80.5910133,35.4686656,"2303 coldwater ridge dr, kannapolis, nc 28083, usa"
-80.31745889999999,36.1192148,"3510 polo rd nw, winston-salem, nc 27106, usa"
-96.4563601,41.4498035,"3175 elk ln, fremont, ne 68025, usa"
-85.6393827,38.2515971,"shelbyville rd, brwnsboro vlg, ky 40207, usa"
-122.5244559,37.97141999999999,"809 lincoln ave, san rafael, ca 94901, usa"
-92.09341359999999,30.2341782,"911 alfred st, lafayette, la 70506, usa"
-84.95590589999999,32.5386886,"6499 veterans pkwy, columbus, ga 31909, usa"
-81.72284359999999,38.8193428,"122 mcgraw st, ripley, wv 25271, usa"
-82.2187908,41.2670034,"14910 oh-58, oberlin, oh 44074, usa"
-122.0354763,38.2631042,"1819 n texas st m, fairfield, ca 94533, usa"
-109.2336252,41.5787698,"1254 dewar dr, rock springs, wy 82901, usa"
-84.9513528,32.5427378,"6770 veterans pkwy, columbus, ga 31909, usa"
-86.1224584,41.7512802,"13000 in-23, granger, in 46530, usa"
-84.40869889999999,33.7949739,"1460 northside dr nw, atlanta, ga 30318, usa"
-86.46292319999999,36.383489,"670 nashville pike, gallatin, tn 37066, usa"
-77.6364299,43.200781,"greece, ny 14615, usa"
-88.4263028,44.2354692,"1800 appleton rd, menasha, wi 54952, usa"
-79.05890459999999,38.0832807,"749 christians creek rd, staunton, va 24401, usa"
-88.0676301,44.5263954,"1660 w mason st, green bay, wi 54303, usa"
-90.1557162,44.6919277,"2220 n central ave, marshfield, wi 54449, usa"
-89.1340008,45.1621469,"405 wi-64, antigo, wi 54409, usa"
-84.7238831,33.7532486,"5793 fairburn rd #400douglasville, douglasville, ga 30134, usa"
-80.229007,26.349462,"11427 w palmetto park rd, boca raton, fl 33428, usa"
-122.531116,47.2335641,"2815 rochester rd w, tacoma, wa 98466, usa"
-86.15792739999999,41.7313439,"52550 fir rd, granger, in 46530, usa"
-69.0258104,44.4243204,"13 goodwill dr, belfast, me 04915, usa"
-89.8158907,44.3710144,"2561 8th st s, wisconsin rapids, wi 54494, usa"
-86.6240631,36.303627,"327 w main st, hendersonville, tn 37075, usa"
-84.0135614,35.979871,"5705 western ave, knoxville, tn 37921, usa"
-79.39512359999999,36.7898941,"13701 us-29, chatham, va 24531, usa"
-90.78450300000002,38.766605,"913 robert raymond dr, lake st louis, mo 63367, usa"
-79.94789469999999,37.26995,"352 church ave sw, roanoke, va 24016, usa"
-90.5372115,38.6167862,"14808 clayton rd, chesterfield, mo 63017, usa"
-122.4620016,48.7742415,"1115 e sunset dr, bellingham, wa 98226, usa"
-83.84987439999999,33.6029572,"3173 hwy 278 ne, covington, ga 30014, usa"
-104.91914,39.777242,"4355 kearney st, denver, co 80216, usa"
-122.5010665,47.2428807,"3110 s mullen st, tacoma, wa 98405, usa"
-84.6192544,35.4512349,"1500 decatur pike, athens, tn 37303, usa"
-90.1401747,32.4082891,"104 e state st, ridgeland, ms 39157, usa"
-78.79906059999999,39.6307822,"12000 upper potomac industrial park st, cumberland, md 21502, usa"
-121.7139516,38.5528138,"2939 spafford st, davis, ca 95618, usa"
-122.7854421,45.41941019999999,"13920 sw pacific hwy, tigard, or 97223, usa"
-93.80744709999999,32.3981132,"9361 mansfield rd, shreveport, la 71118, usa"
-79.2102278,37.4095315,"3213 forest brook rd, lynchburg, va 24501, usa"
-78.74993409999999,39.6312117,"1050 w industrial blvd #10cumberland, cumberland, md 21502, usa"
-90.42710029999999,36.7796722,"2233 n westwood blvd, poplar bluff, mo 63901, usa"
-95.0630932,29.8817606,"14530 crosby lynchburg rd, crosby, tx 77532, usa"
-156.0213306,19.6892397,"73-4786 kanalani st, kailua-kona, hi 96740, usa"
-93.28848649999999,30.8635785,"1025 n pine st, deridder, la 70634, usa"
-78.7932628,35.7048137,"1011 langston pond dr store 1011, cary, nc 27518, usa"
-91.676107,44.0491914,"1450 gilmore ave, winona, mn 55987, usa"
-81.8120544,41.1359317,"3500 medina rd, medina, oh 44256, usa"
-70.2425641,43.5862388,"21 dennison dr, cape elizabeth, me 04107, usa"
-91.6328917,41.9766398,"2405 mt vernon rd se, cedar rapids, ia 52403, usa"
-70.527124,43.3760303,"36 sea rd, kennebunk, me 04043, usa"
-89.4888364,43.1046647,"6280 century ave, middleton, wi 53562, usa"
-70.5259004,43.4490789,"46 bergeron dr, arundel, me 04046, usa"
-98.4066576,34.5946998,"1203 sw lee blvd, lawton, ok 73501, usa"
-122.6735694,38.4747366,"560 montecito center, santa rosa, ca 95409, usa"
-74.9325683,39.9790904,"moorestown, nj 08057, usa"
-106.268474,31.7585688,"1861 joe battle blvd ste 8, el paso, tx 79936, usa"
-80.48079609999999,35.6840859,"123 mahaley ave, salisbury, nc 28144, usa"
-86.1571324,39.6512274,"8011 s meridian st, indianapolis, in 46217, usa"
-79.7886049,40.4266887,"monroeville blvd, monroeville, pa 15146, usa"
-96.9936579,32.8465999,"2935 n belt line rd, irving, tx 75062, usa"
-77.044827,37.445072,"3620 n courthouse rd, providence forge, va 23140, usa"
-77.5656518,37.6777652,"10600 fords country ln, glen allen, va 23059, usa"
-80.3375799,36.0672461,"4550 kester mill rd, winston-salem, nc 27103, usa"
-122.1163185,37.66466380000001,"20806 hesperian blvd, hayward, ca 94541, usa"
-81.72339939999999,30.3193396,"4527 lenox ave, jacksonville, fl 32205, usa"
-84.21152239999999,37.9908657,"bypass rd, winchester, ky 40391, usa"
-122.425842,37.6419095,"225 kenwood way, south san francisco, ca 94080, usa"
-117.4097084,47.7435177,"9414 n division st, spokane, wa 99218, usa"
-105.0964783,39.9888819,"555 w south boulder rd, lafayette, co 80026, usa"
-119.7280238,39.179763,"3520 us-50, carson city, nv 89701, usa"
-87.50016289999999,38.6894143,"2655 n 6th st, vincennes, in 47591, usa"
NA,NA,NA
-97.9433251,35.0299226,"828 w grand ave, chickasha, ok 73018, usa"
-82.5564559,28.0684157,"tampa, fl 33625, usa"
-119.7147451,36.8105254,"239 w shaw ave, clovis, ca 93612, usa"
-117.2727052,34.1055914,"8120 palm ln, san bernardino, ca 92410, usa"
-86.2169564,41.6582914,"1915 lincoln way e, south bend, in 46613, usa"
-84.180762,33.431909,"101 willow ln, mcdonough, ga 30253, usa"
-121.3817679,38.6114774,"2502 watt ave, sacramento, ca 95821, usa"
-97.1362101,37.6806404,"415 s andover rd store 415 s, andover, ks 67002, usa"
-82.4536115,34.8268335,"greenville, sc 29611, usa"
-81.4874206,27.4904285,"901 us hwy 27 n, sebring, fl 33870, usa"
-112.0985274,33.6558418,"18631 n 19th ave, phoenix, az 85027, usa"
-121.7580585,36.9116923,"470 main st, watsonville, ca 95076, usa"
-83.9075448,35.9358876,"4201 chapman hwy, knoxville, tn 37920, usa"
-80.35197869999999,25.8829023,"12060 hialeah gardens blvd, hialeah gardens, fl 33018, usa"
-121.8484774,36.6094723,"729 broadway ave, seaside, ca 93955, usa"
-78.3976425,37.2851451,"1425 s main st, farmville, va 23901, usa"
-91.02510679999999,30.4259968,"baton rouge, la 70816, usa"
-81.90449509999999,26.5585467,"5995 south pointe blvd #101, fort myers, fl 33919, usa"
-93.3479677,37.207595,"425 s western ave, springfield, mo 65802, usa"
-104.8599645,38.8459979,"2320 w colorado ave, colorado springs, co 80904, usa"
-88.50420749999999,34.9140595,"1651 virginia ln, corinth, ms 38834, usa"
-79.1678381,37.4034009,"2325 memorial ave, lynchburg, va 24501, usa"
-74.7953426,39.9825206,"1589 nj-38, lumberton, nj 08048, usa"
-76.0749969,36.82061849999999,"600 s lynnhaven rd, virginia beach, va 23452, usa"
-122.6310114,47.6050055,"4209 wheaton way, bremerton, wa 98310, usa"
-84.25471329999999,33.8443683,"3983 lavista rd #136tucker, tucker, ga 30084, usa"
-81.0025129,41.7991217,"26644 n ridge rd, madison, oh 44057, usa"
-79.83054969999999,36.6933756,"8500 a l philpott hwy, martinsville, va 24112, usa"
-97.78996629999999,30.2713151,"2814 bee caves rd, austin, tx 78746, usa"
-95.6981911,29.547328,"1025 crabb river rd, richmond, tx 77469, usa"
-80.02970300000001,37.298542,"1489 e main st, salem, va 24153, usa"
-95.57917739999999,37.0423805,"1863 5300 rd, coffeyville, ks 67337, usa"
-73.3444346,42.2114289,"396 stockbridge rd, great barrington, ma 01230, usa"
-122.5054268,45.6308408,"1200 ne 162nd pl, vancouver, wa 98684, usa"
-77.7265194,39.7993962,"524 n antrim way, greencastle, pa 17225, usa"
-93.0189073,45.0183177,"2580 white bear ave, maplewood, mn 55109, usa"
-80.5536975,41.9441965,"228 harbor st, conneaut, oh 44030, usa"
-82.50723239999999,27.3533531,"1781 dr martin luther king jr way, sarasota, fl 34234, usa"
-78.7959575,35.6650519,"101 matthews dr, holly springs, nc 27540, usa"
-123.3358757,42.4206166,"1642 williams hwy, grants pass, or 97527, usa"
-93.454129,45.1007964,"13605 80th cir n, maple grove, mn 55311, usa"
-122.2953141,47.663215,"4637 union bay pl ne, seattle, wa 98105, usa"
-81.90706589999999,28.8819486,"2160 us-441, lady lake, fl 32159, usa"
-122.5805391,45.4508371,"9999 se 82nd ave, portland, or 97222, usa"
-117.4368955,34.103569,"8270 sierra ave, fontana, ca 92335, usa"
-81.3004029,41.1561096,"2528 oh-59, ravenna, oh 44266, usa"
-93.9959753,30.9187733,"314 s wheeler st, jasper, tx 75951, usa"
-123.1269611,44.099897,"75 division ave, eugene, or 97404, usa"
-78.7845148,35.7705032,"220 kilmayne dr #220, cary, nc 27511, usa"
-84.0670871,40.728648,"2100 harding hwy, lima, oh 45804, usa"
-87.994303,42.0525083,"900 w algonquin rd, arlington heights, il 60005, usa"
-88.0486672,42.9875795,"10909 w oklahoma ave, west allis, wi 53227, usa"
-81.1276702,38.0120315,"9003 fayette landing, fayetteville, wv 25840, usa"
-81.8333656,26.5273497,"fort myers, fl 33912, usa"
-86.22371059999999,39.9097485,"8450 n michigan rd, indianapolis, in 46268, usa"
-97.79304789999999,32.426298,"s morgan st, granbury, tx 76048, usa"
-80.42978339999999,36.0946981,"6810 shallowford rd, lewisville, nc 27023, usa"
-93.7723197,32.4432362,"800 w 70th st, shreveport, la 71106, usa"
-155.0647342,19.718905,"266 kanoelehua ave, hilo, hi 96720, usa"
-97.1324884,32.845425,"2101 bedford rd, bedford, tx 76021, usa"
-86.420991,35.882978,"2156 n thompson ln, murfreesboro, tn 37129, usa"
-76.5844219,36.7786117,"2901 godwin blvd, suffolk, va 23434, usa"
-121.9762714,37.2853637,"60 s san tomas aquino rd, campbell, ca 95008, usa"
-121.7783112,37.6797198,"livermore arcade shopping center, 1374 railroad ave, livermore, ca 94550, usa"
-111.84176,33.3963231,"1046 s country club dr, mesa, az 85210, usa"
-101.8683221,35.1864001,"2530 s georgia st, amarillo, tx 79109, usa"
-79.038815,38.0347262,"2576 stuarts draft hwy, stuarts draft, va 24477, usa"
-93.61153069999999,32.5570295,"1085 us-80, haughton, la 71037, usa"
-104.9800249,39.8802046,"550 e 102nd ave, thornton, co 80229, usa"
-98.5175663,33.869703,"2301 midwestern pkwy, wichita falls, tx 76308, usa"
-84.7106567,33.3931572,"newnan, ga 30265, usa"
-121.5361529,38.5526502,"2455 jefferson blvd #120west, west sacramento, ca 95691, usa"
-82.5970823,34.7982006,"pelzer hwy, easley, sc, usa"
-118.9147899,34.1831418,"stagecoach plaza, 1560 newbury rd #1, newbury park, ca 91320, usa"
-97.76141199999999,30.357694,"3910 far w blvd, austin, tx 78731, usa"
-85.5624161,44.7441453,"2889 aero-park dr, traverse city, mi 49686, usa"
-78.8829604,38.3937103,"2400 grassy creek rd, harrisonburg, va 22801, usa"
-111.0070439,32.3223424,"1891 w orange grove rd, tucson, az 85704, usa"
-81.24488889999999,35.491781,"510 vaughn way, lincolnton, nc 28092, usa"
-78.10254019999999,36.7056067,"1369 e atlantic st, la crosse, va 23950, usa"
-95.47559659999999,29.8254433,"northwest fwy, houston, tx 77092, usa"
-111.0066312,32.3036345,"w river rd, tucson, az 85705, usa"
-97.84517,30.3931011,"10601 ranch to market 2222, austin, tx 78730, usa"
-76.5577188,39.398198,"1753 e joppa rd, parkville, md 21234, usa"
-122.2103568,47.977623,"3002 hoyt ave, everett, wa 98201, usa"
-89.24916979999999,43.1743046,"2111 mccoy rd, sun prairie, wi 53590, usa"
-89.45120829999999,40.6195425,"888 n main st, morton, il 61550, usa"
-66.8677563,10.4205866,"baruta, capital district, venezuela"
-123.0972739,44.0933778,"1010 green acres rd, eugene, or 97408, usa"
-91.22099469999999,43.7740302,"3954 mormon coulee rd, la crosse, wi 54601, usa"
NA,NA,NA
-90.36056669999999,38.5240152,"10570 baptist church rd, st. louis, mo 63123, usa"
-94.540804,36.184366,"120 s broadway st, siloam springs, ar 72761, usa"
-84.8863906,35.161402,"220 grove ave sw, cleveland, tn 37311, usa"
-122.838056,45.14284019999999,"948 n pacific hwy, woodburn, or 97071, usa"
-78.84857490000002,39.6381576,"1313 national hwy, la vale, md 21502, usa"
-81.480718,36.3942604,"1291 mt jefferson rd, west jefferson, nc 28694, usa"
-111.9298388,33.362418,"805 e guadalupe rd, tempe, az 85283, usa"
-84.544862,39.3507872,"4605 dixie hwy, fairfield, oh 45014, usa"
-118.2227249,34.2045298,"2064 n verdugo rd unit e, glendale, ca 91208, usa"
-90.03504120000001,38.5408772,"5720 n belt w #32belleville, belleville, il 62226, usa"
-81.3326804,41.2390851,"1703 oh-303, streetsboro, oh 44241, usa"
-79.6379235,37.1654337,"14807 moneta rd, moneta, va 24121, usa"
-93.7650731,30.0926386,"3109 edgar brown dr, orange, tx 77630, usa"
-96.68146139999999,40.8515169,"3910 n 27th st store 3910 n 27th, lincoln, ne 68521, usa"
-90.3570496,38.4852266,"4310 butler hill rd, st. louis, mo 63128, usa"
-81.25252859999999,28.8689687,"901 doyle rd, deltona, fl 32725, usa"
-118.2887935,34.1700651,"1622 w glenoaks blvd, glendale, ca 91201, usa"
-85.2221606,41.0713996,"1516 magnavox way, fort wayne, in 46804, usa"
-78.4625697,35.6447891,"508 regency park dr, clayton, nc 27520, usa"
-86.0336102,39.9251722,"9510 corporation dr, indianapolis, in 46256, usa"
-81.9042959,26.7236215,"17940 n tamiami trail, north fort myers, fl 33903, usa"
-98.3725107,29.5088397,"5722 walzem rd #103, san antonio, tx 78218, usa"
-118.3687938,33.8259225,"22220 palos verdes blvd, torrance, ca 90505, usa"
-115.3208852,36.1605691,"10300 w charleston blvd, las vegas, nv 89135, usa"
-115.3506124,36.1608783,"11720 w charleston blvd, las vegas, nv 89135, usa"
-81.726485,41.314737,"6086 royalton rd, north royalton, oh 44133, usa"
-121.5878295,37.0145033,"845 1st st, gilroy, ca 95020, usa"
-80.361605,36.265568,"622 s main st, king, nc 27021, usa"
-97.547084,35.637994,"1900 nw 164th st, edmond, ok 73013, usa"
-85.9548033,43.0607901,"1141 w randall st, coopersville, mi 49404, usa"
-122.2854589,37.849419,"6624 san pablo ave store 6624, oakland, ca 94608, usa"
-112.1359691,33.3936677,"3636 w southern ave, phoenix, az 85041, usa"
-121.6588564,36.6562515,"1249 s main st, salinas, ca 93901, usa"
-121.8920346,36.9758006,"9043 soquel dr, aptos, ca 95003, usa"
-119.7911111,36.8308333,"6437 n blackstone ave, fresno, ca 93710, usa"
-80.8740565,35.8169661,"124 4th crescent pl, statesville, nc 28625, usa"
-86.1660017,41.4468308,"1409 w plymouth st, bremen, in 46506, usa"
-95.11596779999999,29.6643585,"8015 spencer hwy suite c, deer park, tx 77536, usa"
-117.4061314,47.7637119,"11804 n division st, spokane, wa 99218, usa"
-84.23043179999999,33.6830715,"4822 flat shoals pkwy, decatur, ga 30034, usa"
-76.73518519999999,38.9415552,"3871 evergreen pkwy, bowie, md 20716, usa"
-96.881832,37.818552,"2336 w central ave, el dorado, ks 67042, usa"
-81.1764453,35.9106944,"781 nc-16, taylorsville, nc 28681, usa"
-93.2353299,44.9814271,"1324 5th st se, minneapolis, mn 55414, usa"
-81.3341184,40.8715037,"6252 middlebranch ave ne, canton, oh 44721, usa"
-81.0620647,35.0116658,"4664 mt gallant rd, rock hill, sc 29732, usa"
-105.2618961,39.9985042,"2486 baseline rd, boulder, co 80305, usa"
-78.92198900000001,36.741115,"4125 halifax rd, south boston, va 24592, usa"
-86.45006289999999,36.9591971,"campbell ln, hadley, ky 42101, usa"
-96.6958827,40.8132357,"1731 o st, lincoln, ne 68508, usa"
-76.5101578,39.2983261,"7928 eastern ave, baltimore, md 21224, usa"
-79.978036,39.632451,"727 fairmont rd, westover, wv 26501, usa"
-122.2889538,47.81990560000001,"4027 198th st sw, lynnwood, wa 98036, usa"
-89.531037799999993,35.2271642,"6250 us-64, oakland, tn 38060, usa"
-121.7310788,38.5526834,"1640 e 8th st, davis, ca 95616, usa"
-80.6720301,28.0372475,"4250 minton rd, melbourne, fl 32904, usa"
-82.493247,28.0503384,"carrollwood dr, greater carrollwood, fl 33618, usa"
-94.2371623,36.4397545,"sugar creek center, bella vista, ar 72714, usa"
-88.03462739999999,44.4368692,"575 swan rd, de pere, wi 54115, usa"
-73.6196061,45.5350831,"7250 boul st-laurent, montréal, qc h2r 2x9, canada"
-82.3771659,28.1917063,"2390 willow oak dr, wesley chapel, fl 33544, usa"
-84.1669872,33.4553112,"250 jonesboro rd, mcdonough, ga 30253, usa"
-85.0273249,35.4758338,"200 able dr #1dayton, dayton, tn 37321, usa"
NA,NA,NA
-111.9256248,33.4744226,"2441 n scottsdale rd, scottsdale, az 85257, usa"
-77.9523595,39.4725739,"100 eagle school rd, martinsburg, wv 25404, usa"
-82.15653259999999,38.8363526,"596 silver bridge plaza, gallipolis, oh 45631, usa"
-88.2305045,30.6818229,"8010 airport blvd, mobile, al 36608, usa"
-90.51466669999999,38.5936386,"14375 manchester rd, manchester, mo 63011, usa"
-79.9663255,37.2222276,"4335 pheasant ridge rd suite a, roanoke, va 24014, usa"
-85.84110530000001,40.8159075,"1550 cass st, wabash, in 46992, usa"
-92.3805908,42.50103259999999,"2640 falls ave, waterloo, ia 50701, usa"
-81.3882,31.158354,"2009 demere rd, st simons, ga 31522, usa"
-81.46471729999999,41.0998061,"15 midway plaza, tallmadge, oh 44278, usa"
-80.25391719999999,27.1158696,"7317 sw gaines ave, stuart, fl 34997, usa"
-118.1854722,33.8369625,"4401 atlantic ave # 430, long beach, ca 90807, usa"
-77.7351237,39.6229169,"1101 maryland ave, hagerstown, md 21740, usa"
-92.4758317,42.5398136,"2512 white tail dr #200cedar, cedar falls, ia 50613, usa"
-117.8279831,34.1278908,"1936 e rte 66, glendora, ca 91740, usa"
-88.4263028,44.2354692,"1800 appleton rd, menasha, wi 54952, usa"
-111.1256841,32.3743251,"7555 w twin peaks rd, tucson, az 85743, usa"
-79.7945581,34.1689288,"1551 2nd loop rd, florence, sc 29505, usa"
-82.0983248,26.9838022,"3280 tamiami trail, port charlotte, fl 33952, usa"
-119.7417809,38.9370674,"1362 u.s. hwy 395 n, gardnerville, nv 89410, usa"
-79.73781869999999,36.6714216,"3090 a l philpott hwy, axton, va 24054, usa"
-121.3383366,38.5720224,"9657 folsom blvd, sacramento, ca 95827, usa"
-123.1398295,44.0496999,"855 seneca rd, eugene, or 97402, usa"
-83.0385,39.3461936,"2549 western ave, chillicothe, oh 45601, usa"
-84.2622252,30.4478597,"1308 mahan dr, tallahassee, fl 32308, usa"
-97.4869044,35.2592375,"n interstate dr, norman, ok 73072, usa"
-77.44776499999999,37.5637489,"2300 n lombardy st, richmond, va 23220, usa"
-80.2953514,27.1723672,"3078 sw martin downs blvd, palm city, fl 34990, usa"
-95.43368559999999,30.0747665,"1417 spring cypress rd #111bspring, spring, tx 77373, usa"
-102.6588577,38.11161790000001,"5525 us-50, lamar, co 81052, usa"
-81.9426593,26.5192776,"mcgregor blvd, fort myers, fl 33908, usa"
-95.6038286,29.7343258,"12533 westheimer rd, houston, tx 77077, usa"
-121.7334387,38.0034225,"2043 main street, cypress shopping center, oakley, ca 94561, usa"
-81.72339939999999,30.3193396,"4527 lenox ave, jacksonville, fl 32205, usa"
-119.8610144,36.8089738,"3702 w shaw ave, fresno, ca 93711, usa"
-91.98461999999999,41.006914,"2005 w burlington ave, fairfield, ia 52556, usa"
-101.859148,33.563678,"1940 34th st, lubbock, tx 79411, usa"
138.8863377,-34.6037834,"lyndoch sa 5351, australia"
-118.0247053,34.0676571,"11635 valley blvd unit g, el monte, ca 91732, usa"
-77.4378084,38.2857791,"washington square plaza, george washington, va 22405, usa"
